,Violentcrime,POPESTIMATE,PerCapitaInc,PovertyAllAgesPct,Immigration_Rate_2000_2010,Ed1LessThanHSPct,Ed3SomeCollegePct,Ed5CollegePlusPct,OwnHomePct,NumUnemployed2019,Housing_Units,Tier_1,Tier_2,Tier_3,Tier_4,male_officer,female_officer,DiversityIndex,BlackorAfricanAmericanalonepercent2013,AmericanIndianandAlaskaNativealonepercent2013,Asianalonepercent2013,NativeHawaiianandOtherPacificIslanderalonepercent,TwoorMoreRacespercent2013,HispanicorLatinopercent2013,WhitealonenotHispanicorLatinopercent2013,AGE0_24,AGE25_44,AGE45_64,AGE64
223,43.0,-0.25382045046959545,-1.1553407107961722,1.6496822636712172,-0.5944169491643051,1.169118139918409,0.3565367506458819,-1.0960492671843345,-0.6656055896811004,-0.23583416017260256,-0.2523195509730333,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,-0.8520018865649898,-0.24101890870748624,-0.15943041440655284,1.3471873860062844,2.381981257509526,-0.23646742423705538,-0.29574982893720186,-0.5611325488167661,-0.6139675150126195,-0.5021593317806652,-1.221028284883049,-1.2818002277718128,-0.9603148507216692,-1.0092656476771258,-1.3113102311463463
224,22.0,-0.22096151069290978,1.3493984134283528,-0.34391068078991605,-0.048202228414966256,0.24511043433109483,-0.8481631454243969,0.5900634512989638,0.9839827853939663,-0.2316766423312264,-0.24402133782886617,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,-0.8520018865649898,0.17403512262675688,-0.04801144626982596,0.7811802436913835,1.1518284340394045,-0.2532376229192875,-0.052220447946523724,-0.5611325488167661,-0.6139675150126195,-0.47185649474203156,-0.37907091825168354,-1.1333225583302726,-0.8359558898348634,-0.8547167120414652,-1.1503398972260075
225,364.0,0.11671750756216097,-0.4067822183350677,-0.02913284745394749,-0.16235065357388045,0.11659182336046031,0.8881513263079355,-0.17308088434418908,-0.5851203673172992,0.09863815016610987,0.03510955442931109,1.2057156693025783,1.2587655829543192,0.5464128785530309,1.5403454656277067,0.31910255105425933,0.4905135663910207,1.5764624803782235,2.643388732496927,-0.2532376229192875,0.008661897301145863,0.13240206208036065,0.12408509507016864,-0.2900394725102304,-1.5787225909682694,0.8482625296620899,0.35825869551582046,0.5605325863449361,0.06917404911008564
226,39.0,-0.16674157988684524,2.5499038106369314,-1.6205096715413434,0.21286203783671942,-1.2558997168819053,-1.6819057612417714,3.4159264985846334,1.462268013608902,-0.2160859504260658,-0.22433579569854264,1.2057156693025783,1.2587655829543192,1.7319240549008297,1.5403454656277067,-0.17251484528338787,-0.1037209303381894,-0.12052823934902408,-0.20902812692441736,-0.27000782160151954,1.5307205284928842,-0.5611325488167661,-0.4294543624919225,-0.30519089102954716,0.33631769391875743,-0.7263719580904673,-0.6895214826299189,-0.6419642139865892,-0.9169448796508588
227,46.0,-0.2744041908843545,-0.6466432652780556,-0.2040094215294855,-0.4640076415381069,1.1322278768919227,-1.1365223268220295,-0.4771283822554491,0.9347405353717553,-0.27283606896085044,-0.28661277487903797,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,-0.8520018865649898,-0.29340436897297323,-0.2522795545204919,0.5881116034082,0.7289634009715503,-0.27000782160151954,-0.29574982893720186,0.13240206208036065,0.031828518809820225,-0.3506451465874974,-0.17546031324932793,-1.3782544214216557,-1.0164093240335408,-1.09153043535172,-1.486444727082811
228,185.0,0.34950980987193603,0.18112595176322077,-1.2532688659827138,-0.3196593741033063,-0.5575281405388994,0.5200156416656052,0.3467399067843967,0.5998629496330856,0.20444697922913324,0.18003552510773396,1.2057156693025783,1.2587655829543192,1.7319240549008297,1.5403454656277067,0.4037252176369691,0.360524770231506,0.7220634586190585,0.7443403112649267,-0.2532376229192875,0.008661897301145863,0.13240206208036065,0.21634167133051727,-0.24458521695228,-0.26901113176392344,2.0422760068477075,1.4022736668570785,1.6245404840704218,0.6555795615664595
229,26.0,-0.22427344065175775,-0.691220729327503,1.5797316340410021,0.6796004669652648,0.4049321834674722,1.346683153940425,-0.18969402450598455,-1.1966600771500462,-0.2187883370229603,-0.23707587475929562,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,-0.8520018865649898,-0.0878921787006781,0.0262678658213253,1.7246094644339378,2.8356001111641334,-0.21969722555482332,-0.11310279319419325,0.13240206208036065,-0.0604280574505284,-0.0930710317591123,-1.8703810251608342,-1.0788622507958563,-0.8643399137042269,-0.9125269350059872,-1.2591375048330162
230,64.0,-0.20028970740063223,0.6461031921559178,-0.6936638289409921,-0.21775411733760588,0.2639695673482639,0.5444606413787716,0.29922107651576735,0.5344056533877111,-0.22460886200088692,-0.21408921864096397,1.2057156693025783,1.2587655829543192,1.7319240549008297,0.3441717895313585,-0.09998113106963663,-0.14086058638376503,-0.9312080966344191,-0.5165663327919477,-0.23646742423705538,-0.29574982893720186,-0.5611325488167661,-0.5217109387522711,-0.42640223918408127,0.7875628185185733,-1.1039180325317854,-0.8093815901648825,-0.7218640709266687,-0.9033071960602922
231,12.0,-0.2570940922208267,-0.0105571436494029,-0.7636144585712074,-0.5840644165096516,-0.06668259645106495,0.3601329978754528,-0.5866181870060017,1.4796264856985806,-0.26348165381775407,-0.28352365903704874,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,-0.8520018865649898,-0.2651968134454033,-0.2151398984749163,-0.21011960115080622,0.19845999585006027,-0.27000782160151954,-0.4175145194325409,-0.5611325488167661,-0.24494120997122545,-0.5551892965982739,0.36933562986508517,-1.2568950584557337,-0.9592530105412613,-1.0131599124919655,-1.464224347578365
232,171.0,0.03004449198014817,-0.07399430402746261,-0.3089353659748086,2.1178848280041707,-0.2644182657499945,-0.38704493029436965,0.612770454043041,-0.5301179873269813,0.03211786470409124,-0.016991513742278523,1.2057156693025783,1.2587655829543192,1.7319240549008297,1.5403454656277067,0.23447988447154958,1.2890161713708965,1.8085319365397103,3.181580592765105,-0.23646742423705538,0.5566030045301716,0.13240206208036065,0.21634167133051727,0.11147311825166405,-2.2831052244899346,0.2575596341192461,-0.019044318622538015,0.28568617451418044,-0.046823733252627966
233,147.0,-0.06975372117288287,-0.7942632519956486,0.40805858773489756,0.288272634440822,0.7409592788261106,-0.8487007827060579,-0.5320893139362649,-1.613068925479514,-0.08117449647340924,-0.08054048179888705,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,0.3441717895313585,0.23850953526120242,0.360524770231506,1.3772153229415105,1.9360508590016066,-0.2532376229192875,-0.052220447946523724,0.13240206208036065,-0.0604280574505284,-0.3354937280681806,-1.0559386051514088,-0.33040220825870514,-0.2980457494100411,-0.3052015258633928,-0.2592031685941669
234,10.0,-0.300114722298995,-1.280500513704236,2.2442626155280467,-0.5414772940400262,1.573902733652026,0.7275862002567116,-1.0040229087643537,-2.0869230101559606,-0.2823983599960156,-0.31044742358144506,2.507273310355411,2.5367001849384,1.7319240549008297,-0.8520018865649898,-0.36593808318672444,-0.2337097264977041,1.2670498998490598,4.004245293460749,-0.23646742423705538,-0.3566321741848714,0.8259366729774874,-0.5217109387522711,-0.47185649474203156,-2.3766560430045307,-1.48441740669108,-1.108068624200496,-1.224389909918174,-1.6308641881101225
235,73.0,0.06098519255523521,-0.04347588633207172,-0.5362749122730078,-0.1511692863004683,-0.11060164998896711,-0.17861563091582947,-0.1379026323312913,0.18044264639897056,-0.026087385075175065,-0.024209545856730484,1.2057156693025783,1.2587655829543192,0.5464128785530309,0.3441717895313585,0.2908949955266894,0.34195494220871814,0.5381108510591551,0.6520788495046678,-0.2532376229192875,0.19130893304415436,0.13240206208036065,-0.24494120997122545,-0.3657965651068142,-0.13143639865422324,0.36534964094956834,0.14169376797171268,0.3693476693026967,0.25936959736843185
236,204.0,0.06124172354626737,-0.6048090297854973,-0.13405879189927056,4.6600805509503065,2.706114502820011,-0.6148423536977411,-0.6106339755766323,-1.2136948252070026,0.08138445112439878,0.04974752165442346,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,1.5403454656277067,0.5810298523816944,0.5462230504593841,1.355936945052247,-0.2936011335379883,-0.08553563609696654,0.252191278291824,0.8259366729774874,-0.24494120997122545,1.8387348294537758,-1.0284236585294686,0.5290894427733233,0.1850081516773794,0.23384660499015536,0.07563229895026007
237,36.0,-0.2554323840102602,-0.562631890723328,0.967663624776619,-0.42750400357638446,0.8356422388474499,-1.0514167104418777,-1.2211117460458338,-0.7593149643137804,-0.24747521012845583,-0.25867949535359935,-1.3973996128030868,-1.297103621013842,-0.6390982977947679,-0.8520018865649898,-0.2289299563385277,-0.1037209303381894,0.9960712462285989,1.6131357428407,-0.27000782160151954,-0.3566321741848714,0.13240206208036065,-0.7984806675333167,-0.5021593317806652,-0.6487173951466962,-1.279068483700411,-0.9625770278421448,-1.0180659373131853,-1.339574267707769
