yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
21722021,2172,2021,CT0009700,CT0009700,,N,N,,I,NEWTOWN,NEWTOWN PD,Newtown,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,27858,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,38,3,41,7,10,17,1.6,2.1,1998-01-01,2003-04-01,2020-11-01,2020-03-01,2020-11-01,2020-11-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21732021,2173,2021,CT0009900,CT0009900,,N,N,,I,NORTH BRANFORD,NORTH BRANFORD PD,North Branford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,14031,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,6,28,1,1,2,1.6,2.1,1998-01-01,1998-12-01,2021-01-01,2020-03-01,2021-01-01,2021-01-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21742021,2174,2021,CT0010100,CT0010100,,N,N,,I,NORTH HAVEN,NORTH HAVEN PD,North Haven,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,23504,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,46,2,48,3,8,11,2.1,2.5,1998-01-01,1998-01-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21752021,2175,2021,CT0010300,CT0010300,,N,N,,I,NORWALK,NORWALK PD,Norwalk,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,88930,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,147,16,163,17,17,34,1.8,2.2,1998-01-01,1999-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21762021,2176,2021,CT0010400,CT0010400,,N,N,,I,NORWICH,NORWICH PD,Norwich,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,38431,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,72,4,76,10,10,20,2.1,2.5,1998-01-01,2018-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,NEW LONDON,"Norwich-New London, CT",Y,Y,Y
21772021,2177,2021,CT0010600,CT0010600,,N,N,,I,OLD SAYBROOK,OLD SAYBROOK PD,Old Saybrook,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,10007,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,18,5,23,4,6,10,2.2,3.3,1998-01-01,2010-09-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MIDDLESEX,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21782021,2178,2021,CT0010700,CT0010700,,N,N,,I,ORANGE,ORANGE PD,Orange,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,13874,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,38,2,40,4,7,11,3.0,3.7,1998-01-01,1998-01-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21792021,2179,2021,CT0010900,CT0010900,,N,N,,I,PLAINFIELD,PLAINFIELD PD,Plainfield,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,15053,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,4,20,2,1,3,1.2,1.5,1998-01-01,1998-01-01,2021-05-01,2020-03-01,2021-05-01,2021-05-01,N,WINDHAM,"Worcester, MA-CT",Y,Y,Y
21802021,2180,2021,CT0011000,CT0011000,,N,N,,I,PLAINVILLE,PLAINVILLE PD,Plainville,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,17466,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,35,6,41,4,6,10,2.2,2.9,1998-01-01,2018-10-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21812021,2181,2021,CT0011100,CT0011100,,N,N,,I,PLYMOUTH,PLYMOUTH PD TERRYVILLE,Plymouth,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,11486,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,1,23,1,1,2,2.0,2.2,1998-01-01,2001-09-01,2020-08-01,2020-03-01,2020-08-01,2020-08-01,N,LITCHFIELD,Not Specified,Y,Y,Y
