yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
92052021,9205,2021,MN0250800,MN0250800,,N,N,,I,ZUMBROTA,ZUMBROTA PD,Zumbrota,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3556,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,1,0,1,1.7,1.7,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92062021,9206,2021,MN0260000,MN0260000,,N,N,,I,GRANT,GRANT CO SO ELBOW LAKE,Grant,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,6043,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,1,11,1,4,5,1.8,2.6,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,GRANT,Not Specified,Y,Y,Y
92072021,9207,2021,MN0270000,MN0270000,,N,N,,I,HENNEPIN,HENNEPIN CO SO MINNEAPOLIS,Hennepin,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,8695,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,271,255,526,50,248,298,36.9,94.8,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-06-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92082021,9208,2021,MN0270100,MN0270100,,N,N,,I,BLOOMINGTON,BLOOMINGTON PD,Bloomington,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,84740,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,98,8,106,18,25,43,1.4,1.8,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92092021,9209,2021,MN0270200,MN0270200,,N,N,,I,BROOKLYN CENTER,BROOKLYN CENTER PD,Brooklyn Center,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,30258,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,32,3,35,3,7,10,1.2,1.5,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92102021,9210,2021,MN0270300,MN0270300,,N,N,,I,BROOKLYN PARK,BROOKLYN PARK PD,Brooklyn Park,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,79946,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,84,15,99,14,34,48,1.2,1.8,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-01-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92112021,9211,2021,MN0270400,MN0270400,,N,N,,I,CRYSTAL,CRYSTAL PD,Crystal,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,22628,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,3,34,3,3,6,1.5,1.8,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92122021,9212,2021,MN0270500,MN0270500,,N,N,,I,DEEPHAVEN,DEEPHAVEN PD,Deephaven,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3926,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,2,1,3,2.0,2.3,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92132021,9213,2021,MN0270600,MN0270600,,N,N,,I,EDINA,EDINA PD,Edina,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,52943,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,48,8,56,9,19,28,1.1,1.6,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-10-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92142021,9214,2021,MN0270700,MN0270700,,N,N,,I,SOUTH LAKE MINNETONKA,SOUTH LAKE MINNETONKA PD,South Lake Minnetonka,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,12833,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,1,15,1,2,3,1.2,1.4,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-06-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92152021,9215,2021,MN0270800,MN0270800,,N,N,,I,GOLDEN VALLEY,GOLDEN VALLEY DEPT PUBLIC SAFETY GOLDEN VALLEY,Golden Valley,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,21740,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,3,22,8,6,14,1.2,1.7,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92162021,9216,2021,MN0270900,MN0270900,,N,N,,I,HOPKINS,HOPKINS PD,Hopkins,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,18272,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,3,27,6,4,10,1.6,2.0,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2020-04-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92172021,9217,2021,MN0271100,MN0271100,,N,N,,I,MINNEAPOLIS,MINNEAPOLIS PD,Minneapolis,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,438463,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,5,1C,"Cities from 250,000 thru 499,999",1,"All cities 250,000 or over",Y,5,,Y,546,43,589,102,83,185,1.5,1.8,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2019-01-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92182021,9218,2021,MN0271200,MN0271200,,N,N,,I,MINNETONKA,MINNETONKA PD,Minnetonka,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,55960,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,47,3,50,8,7,15,1.0,1.2,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
